localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
603349,1,3,0,1,1727797235,,"<?xml version=""1.0""?><msg><img aeskey=""e4ef7e0ae14a0feb9dce9079f6105bd5"" encryver=""1"" cdnthumbaeskey=""e4ef7e0ae14a0feb9dce9079f6105bd5"" cdnthumburl=""3057020100044b304902010002049b72459c02032f5e2d020459bde17c020466fc17f0042436323264316231652d373133382d343134612d383461332d6532383635613132353961660204051418020201000405004c4c0900"" cdnthumblength=""16070"" cdnthumbheight=""142"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f5e2d020459bde17c020466fc17f0042436323264316231652d373133382d343134612d383461332d6532383635613132353961660204051418020201000405004c4c0900"" length=""107011"" md5=""3e7193c896e0a05c60487fe2093c825a"" hevc_mid_size=""0"" originsourcemd5=""3e7193c896e0a05c60487fe2093c825a""/></msg>",2024/10/1 23:40,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
603350,1,49,33,1,1727797443,,,2024/10/1 23:44,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
604636,1,1,0,1,1727871708,,"你不都提到了，本科本来就比研博活跃的。你读硕现在还有体育课、马杯、学生会、挑战杯、学生艺术团、社团、招生组、系队、选修课小组大作业的活动么？这些如果你都不参加，那彼此之间肯定是有距离的，不熟自然不带你了。
1. 体育课
2. 马杯
3. 学生会
4. 挑战杯
5. 学生艺术团
6. 社团
7. 招生组
8. 系队
9. 选修课小组大作业",2024/10/2 20:21,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
604637,1,1,0,1,1727871845,,每个时代都有其自身的时代红利，80年代的批条子，90年代的倒爷和服装，00年代的互联网、矿产和地产，10年代的移动互联网、金融，20年代的新能源、AI和出海，随便抓住哪个发展都不会差。,2024/10/2 20:24,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606106,1,49,33,1,1728134514,,,2024/10/5 21:21,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606163,1,1,0,1,1728135571,,https://www.asimov.press/p/tinker,2024/10/5 21:39,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606555,1,1,0,1,1728195807,,"  Light it's all around us but what is it where does it come from and what does light have to do with color light is a kind of energy that travels in waves it is made when matter is heated up or gains energy excess energy is released in part as light this energy is called the electromagnetic radiation when we talk about light we usually mean visible light which is the light that we can see with our eyes but there are more types of electromagnetic radiation that are invisible to us including RA waveves microwaves X rays and Gamma rays scientists can detect and measure invisible radiation with special tools together with visible light all these types of radiation are called the electromagnetic spectrum.
  All electromagnetic radiation travels in waves but different types have different wavelengths the wavelength of electromagnetic radiation or light is connected to how much energy it has light with a longer wavelength like radio waves has less energy while light with a shorter wavelength like Gamma rays has more energy visible light makes up only a tiny part of the electromagnetic spectrum but it includes every color we can see the most important source of light here on earth is the sun we call ordinary sunlight white light but it actually includes all the colors of visible light these colors can be revealed when white light goes through a prism whenlight passes through a prism or something like it it slows down a little bit and bends some parts of the light.
  It slow more than others and the light spreads out into the colors of the spectrum if you want to see all of the colors in the visible light spectrum look no further than a rainbow rainbows are made when water droplets in the air bend sunlight much like a prismm usually when we talk about a rainbow we say it is made of seven colors red orange yellow green blue indigo and violet each color has a different wavelength red has the longest wavelength in the spectrum of visible light and violet has the shortest wavelength all the other colors have wavelengths in between the twobe the colors of a rainbow are always in the same order because the colors are arranged according to their wavelengthth red is always on the outside because red has the longest wavelength and violet is always on the inside.
  Because violet has the shortest wavelength electromagnetic radiation with a wavelength outside the visible light spectrum is invisible to our eyes light with a longer wavelength than the redest red our eyes can see is called infrared light light with a shorter wavelength than the most violet violet we can see is called ultra violet when we look at an object we are actually seeing the light that is bouncing off of it a green leaf looks green because the leaf absorbs all of the colors in the spectrum except for green which it reflects when the green light enters our eyes our brain tells us it looks green things that look white are reflecting almost all of the visible light shining on them and things that look black are absorbing almost all of the visible light shining on them light.
  Both visible and invisible is all around us it travels from its source as a wave bringing energy with it without light there would be no colors take a look at the world around you and remember everything you can see is just different wavelengths of reflected light good vit till next time.
",2024/10/6 14:23,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606569,1,43,0,1,1728198426,,"<?xml version=""1.0""?>
<msg>
	<videomsg aeskey=""6273042701b66d1212ab7a7bd8120cef"" cdnvideourl=""3057020100044b304902010002049b72459c02032f5bd50204db621f74020467023688042434373130396365312d303566622d343335312d616639302d3363353863363838623532370204051408040201000405004c550500"" cdnthumbaeskey=""6273042701b66d1212ab7a7bd8120cef"" cdnthumburl=""3057020100044b304902010002049b72459c02032f5bd50204db621f74020467023688042434373130396365312d303566622d343335312d616639302d3363353863363838623532370204051408040201000405004c550500"" length=""16597684"" playlength=""200"" cdnthumblength=""6801"" cdnthumbwidth=""224"" cdnthumbheight=""485"" fromusername=""wxid_1yxp5vgyvqy711"" md5=""ccc079aff87343f21ecdb3733d0aac46"" newmd5=""d8a1df0344bceff9f27b7305be021ab3"" isplaceholder=""0"" rawmd5=""d6d43f607bd5298b38586b141b167995"" rawlength=""421790338"" cdnrawvideourl=""3052020100044b304902010002049b72459c02032f6021020484a83cb70204670236ae042438333432663933322d663139642d343933322d626566322d3165343731623735633864340204059808040201000400"" cdnrawvideoaeskey=""e7667ca350078b22fbfd48a8527fc0a1"" overwritenewmsgid=""0"" originsourcemd5="""" isad=""0"" />
</msg>
",2024/10/6 15:07,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606610,1,43,0,1,1728200970,,"<msg><videomsg clientmsgid=""0be2c43ff10c174a082bc8916bf34064"" aeskey=""ba1987b40e4c81fae792a4d23a851b63"" cdnvideourl=""3052020100044b304902010002049b72459c02032f6021020460a83cb7020467024140042461326639653931332d316362622d343038382d383264312d3066313166613434643264630204051808040201000400"" cdnthumburl=""3052020100044b304902010002049b72459c02032f6021020460a83cb7020467024140042461326639653931332d316362622d343038382d383264312d3066313166613434643264630204051808040201000400""                          playlength=""194"" length=""28212503"" type=""0""  cdnthumblength = ""9193"" cdnthumbheight = ""0"" cdnthumbwidth = ""0"" cdnthumbaeskey=""ba1987b40e4c81fae792a4d23a851b63"" md5=""477f1f6491b3530d48f1e164904e3879"" newmd5=""413ee38a2fd3e7211f38635fd5bc4bc7"" rawmd5 = ""96d36d07419a1df717b74b1100ccfd4d"" cdnrawvideourl = ""3052020100044b304902010002049b72459c02032f6021020460a83cb702046702410b042437653361306461332d366564372d346161372d613461652d6234366531316339316634300204059800040201000400"" cdnrawvideoaeskey = ""bc1a88b99598221fa0df4f2cf3f76835"" rawlength = ""342665882""  /><crc32>1543255282</crc32><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideopublishid></streamvideopublishid><streamvideoaduxinfo></streamvideoaduxinfo></streamvideo><statextstr></statextstr></msg>",2024/10/6 15:49,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606614,1,1,0,1,1728201122,,"  Light is the connection between us and the universe through light we can experience distanceence stars and look back at the beginning of existence itself but what is light.
  In a nutshell light is the smallest quantity of energy that can be transported a photon an elementary particle without a real size that can't be split only created or destroyed light also has a wave particle duity being kind of a particle and a wave at the same time although this is a lie also when we say light we actually mean visible light which is a tiny part of the electromagnetics spectrum energy in form of electromagnetic radiation electromagnetic radiation consists of an enormous range of wavengths and frequencss Gamma rays have the smallest wavelengths because they're the highest energy photons but most Gamma rays are just under ten pomeetters which is still way smaller than a hydrogen atom for reference a hydrogen atom compared to a centcent is about as big as a centcent compared to the moon visible light is in the middle of the spectrum in the range of about four hundred naimets two seven hundred naimets about the size of bacteria on the other end of the spectrum radio waves can be up.
  One hundred kilometters in diameter while the biggest wavelengths we know exist can span from ten thousand kilometters to a baffling one hundred thousand kilometres wayigh large of an earth from a physics standpoint all these different waves are the same they all have the wave particle duality and travel at sea the speed of lights just a different frequencies so what makes it visible lights spec then well absolutely nothing we just happen to e evolved eyes that a good at registering exactly this part of the electromagnetic spectrum this is not a complete coindence though visible light is the only set of electromagnetic radiation that propagatedes well in water which happens to be where most eyes first evolved millions of years ago that was a smart move because lights not only interacts with matter it's also altered by it and can be used gather information about the world around it with almost no delay which is arguably really helpful for survival okay where does like come from a vast range of electromagnetic.
  Waves are created when atoms or molecules dropped from a higher state of energy to a lower one they lose energy and oit in the form of radiation at the microscopic level visible lights is created when an electron within an atom that is in an excited state drops to a lower energy state and loses this exces energy the same way incoming light can elevate an electron to a higherest state of energy by being absorbed byas macroscopically the moving charge of the electron creatings an oscillating magnet field which creates an oscillating electric field perpendicular to it these two fields move themselves through space transferring energy from one place to another carrying information about its place of creation with this why of all the things in the universe is light theest thing there is let's change the question what is the fastest way to travel through space in the universe it's c exactly two hundred and ninety nine million seven hundred and ninety two thousand four hundred and fifty eight meters per second in a vacuum one billion kilometers per hour.
  Electromagnetic radiation just happens to move this fast any particle that has no mass of travels at sea without acceleration or any in between the light that's being released from a candle does not speed up until it reaches light speed at the very instant of its creation its speed is sea so y is sea or the speed of light finite then well theb knows our universe is just built this way we don't have a smart answer here so light is a part of a spectrum an elementary particle that also behaves like a wave propelled by two perpendicular fields traveling at the speed limit of the universe okay that's niceenal but what about all the crazy stuff about traveling at the speed of lights and time the twin paradox quantum stuff and things like that we have to save them for another video for now let's just be happy that we evolved eyes that pick up waves of information permeating the universe making us see things that help us to put our existence into perspective.
",2024/10/6 15:52,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606697,1,43,0,1,1728202684,,"<msg><videomsg clientmsgid=""436e135e6754b1f471e6d2b3c06f4238"" aeskey=""b3cd2cea401adb990e031a0869106f63"" cdnvideourl=""3052020100044b304902010002049b72459c02032f5b0d0204df6893770204670247ea042439656637373039332d663537662d346465632d396133612d3536643738363039306466340204051808040201000400"" cdnthumburl=""3052020100044b304902010002049b72459c02032f5b0d0204df6893770204670247ea042439656637373039332d663537662d346465632d396133612d3536643738363039306466340204051808040201000400""                          playlength=""194"" length=""28231066"" type=""0""  cdnthumblength = ""8535"" cdnthumbheight = ""0"" cdnthumbwidth = ""0"" cdnthumbaeskey=""b3cd2cea401adb990e031a0869106f63"" md5=""4beefc1251549fc534bea4ccf7f299e0"" newmd5=""7f088c264a949cae58bfbf1d791609cd""  /><crc32>237583461</crc32><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideopublishid></streamvideopublishid><streamvideoaduxinfo></streamvideoaduxinfo></streamvideo><statextstr></statextstr></msg>",2024/10/6 16:18,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
606727,1,1,0,1,1728203542,,"  Light is a strange thing it isn't just what we can see light can be broken up into different types and we call the whole family the electromagnetic spectrum so even when it's dark light is still all around us light can be created by making an electron oscillate this creates an oscillating magnetic field and an oscillating electric field which we call an electromagnetic wave or light we often represent light at a wave just like water waves light had a wavelengthth a frequency and a speed the different colors of optical light have different wavelengths and so does the rest of the electromagnetic spectrum Gamma ray at a most energetic whereas radio waveys have the least en even so light is the fastest thing in the universe in a vacuum all light wave even radio waves travel at an incredible speed or three hundred million meters per second.
  The royal observatory is overrun with squirrels their're hard to missed during the day because they reflect visible light from the sun but at night it's more difficult however they do emmit INF forred light and if our eyes could detect it we would be able to see them in the dark if we pass high energy X rays through them the squirrels look very different humankind has invented lots of different instruments to show us were our eyes can't see like are great equatorial telescope which captures huge amounts of light and allows us to see objects that are tens of millions of trills of kilometters away we can see matter interact with light and change it the gases in the earth atmosphere scattered blue wavelengths a sunlight giving us blue sks during the day and red skies at sunlights and sunset we can watch sunlight reflect of planets and the moon during a lunar eclipse red sunlight changes direction as it passes through the earth's atmosphere and reaches them.
  Moon and although very visible light from stars can be absorbed by dust in space we can detect the infrared light which gets through to see baby stars hiding in nebuy light can even appear to stretch out since our universes expanding and galaxies are moving away from each other the light they emit its stretched to longer wavelengths we call this redred shift some galaxies are so far away that their light has shifted and stretched from visible to infrared so we can no longer see them strangers still the universe is unknown amounts of dark matter and bizarre black holes so even if we can detect all the different types of light there are still some things in a universe that will remain invisible to us.
",2024/10/6 16:32,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
607459,1,49,33,1,1728257770,,,2024/10/7 7:36,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
607466,1,49,5,1,1728258604,,,2024/10/7 7:50,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
607565,1,49,5,1,1728265324,,,2024/10/7 9:42,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
608971,1,49,5,1,1728304740,,,2024/10/7 20:39,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
608976,1,49,5,1,1728305092,,,2024/10/7 20:44,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
608977,1,49,5,1,1728305166,,,2024/10/7 20:46,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
608979,1,49,5,1,1728305350,,,2024/10/7 20:49,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609051,1,49,5,1,1728308332,,,2024/10/7 21:38,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609053,1,49,5,1,1728308455,,,2024/10/7 21:40,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609060,1,49,5,1,1728308711,,,2024/10/7 21:45,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609061,1,49,5,1,1728308781,,,2024/10/7 21:46,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609080,1,49,5,1,1728309545,,,2024/10/7 21:59,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609116,1,49,5,1,1728310694,,,2024/10/7 22:18,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609119,1,49,5,1,1728310740,,,2024/10/7 22:19,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
609121,1,49,5,1,1728310793,,,2024/10/7 22:19,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613061,1,1,0,1,1728374208,,广州南沙民心港人子弟学校,2024/10/8 15:56,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613120,1,49,5,1,1728374559,,,2024/10/8 16:02,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613137,1,1,0,1,1728374607,,广州暨大港澳子弟学校,2024/10/8 16:03,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613145,1,49,5,1,1728374677,,,2024/10/8 16:04,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613157,1,1,0,1,1728374715,,中黄港澳子弟学校,2024/10/8 16:05,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613168,1,49,5,1,1728374899,,,2024/10/8 16:08,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613173,1,1,0,1,1728374964,,象贤中学,2024/10/8 16:09,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613174,1,49,5,1,1728375033,,,2024/10/8 16:10,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613199,1,1,0,1,1728375225,,广东实验中学越秀学校,2024/10/8 16:13,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613210,1,1,0,1,1728375360,,广东华侨中学,2024/10/8 16:16,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613222,1,49,5,1,1728375603,,,2024/10/8 16:20,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613240,1,1,0,1,1728375923,,新侨学校,2024/10/8 16:25,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613247,1,49,5,1,1728376251,,,2024/10/8 16:30,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613276,1,49,5,1,1728376762,,,2024/10/8 16:39,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613410,1,49,51,1,1728378568,,,2024/10/8 17:09,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
613474,1,49,5,1,1728379070,,,2024/10/8 17:17,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
614319,1,49,51,1,1728403131,,,2024/10/8 23:58,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
619318,1,49,33,1,1728485888,,,2024/10/9 22:58,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
621261,1,49,6,1,1728531882,,,2024/10/10 11:44,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
621427,1,49,33,1,1728533582,,,2024/10/10 12:13,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
623047,1,1,0,1,1728559095,,"管理预期：
1.	只学了两三天，一起探讨
2.	快速5分钟的简单介绍
3.	跟Youtube教程（链接）,ChatGPT代码不行

开发要求：
1.	苹果电脑（M1以上芯片），或者远程控制mac
2.	安装Xcode

熟悉Xcode操作界面
1.	Preview
2.	Simulation
a)	移动视角和位置
b)	移动缩放UI部件（mac上）
c)	不同的场景

简单代码逻辑
1.	展示demo
2.	Demo的每个窗口和swift文件的对应关系
3.	每个物体和代码块的对应关系
4.	改参数（比如弹性系数、球的半径、颜色、位置、换usdz文件）
a)	Chatgpt代码有bug
b)	光影


联系到我们要做的项目上，前端的工作可能包括：
1.	后端生成usdz文件和位置信息，前端摆好
2.	前端要有语音/文字输入用户的要求
3.	前端可能要想办法把用户真实环境（现实世界里的房间）的大小和形状给到后端",2024/10/10 19:18,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
623090,1,1,0,1,1728560709,,"本地部署3D生成小模型来开发和测试
文生图->图生模型
生成模型的质量优先级大于布局",2024/10/10 19:45,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
623108,1,1,0,1,1728561294,,"arkit
room anchor plane anchor",2024/10/10 19:54,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
623243,1,49,51,1,1728565508,,,2024/10/10 21:05,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
628292,1,49,51,1,1728663312,,,2024/10/12 0:15,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
628295,1,49,51,1,1728663319,,,2024/10/12 0:15,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
629263,1,3,0,1,1728700214,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""bc331e2c41c0880db709d4af6d3d40ac"" encryver=""1"" cdnthumbaeskey=""bc331e2c41c0880db709d4af6d3d40ac"" cdnthumburl=""3057020100044b304902010002049b72459c02032f84110204adba587d02046709df36042439623231333162352d626631662d346539662d613439312d376332363231333432353365020405150a020201000405004c4c0900"" cdnthumblength=""4151"" cdnthumbheight=""120"" cdnthumbwidth=""55"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f84110204adba587d02046709df36042439623231333162352d626631662d346539662d613439312d376332363231333432353365020405150a020201000405004c4c0900"" length=""85287"" md5=""0155bb51e9c25ce33cffa43bd3f3977a"" hevc_mid_size=""85287"" originsourcemd5=""d3fdad8428efb520e3b1d8120a62b3d0"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/12 10:30,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
630044,1,49,51,1,1728708533,,,2024/10/12 12:48,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
630615,1,3,0,1,1728719111,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""f67625fa64f5fd913c5ec811204ba38b"" encryver=""1"" cdnthumbaeskey=""f67625fa64f5fd913c5ec811204ba38b"" cdnthumburl=""3057020100044b304902010002049b72459c02032f7e990204166bf0710204670a2907042464613138393761632d346637622d343637622d393766612d3434663635666431373466640204051418020201000405004c53d900"" cdnthumblength=""2997"" cdnthumbheight=""120"" cdnthumbwidth=""55"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f7e990204166bf0710204670a2907042464613138393761632d346637622d343637622d393766612d3434663635666431373466640204051418020201000405004c53d900"" length=""322919"" md5=""232fc827ec8f7bc2354a182c88e24933"" originsourcemd5=""232fc827ec8f7bc2354a182c88e24933"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/12 15:45,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
630673,1,49,33,1,1728720112,,,2024/10/12 16:01,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
630677,1,49,33,1,1728720129,,,2024/10/12 16:02,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
631945,1,49,33,1,1728805728,,,2024/10/13 15:48,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
631946,1,49,33,1,1728805747,,,2024/10/13 15:49,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
632934,1,49,51,1,1728870755,,,2024/10/14 9:52,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
632938,1,49,51,1,1728870856,,,2024/10/14 9:54,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
635479,1,1,0,1,1728913199,,The type of girl you won't find twice,2024/10/14 21:39,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
1796,43,49,33,1,1729100082,2,,2024/10/17 1:34,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
1828,43,49,33,1,1729106490,2,,2024/10/17 3:21,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
2874,43,49,33,1,1729140866,2,,2024/10/17 12:54,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
4265,43,3,0,1,1729166645,2,"<?xml version=""1.0""?><msg><img aeskey=""ca506a6e9b00f668d0c295780ac816b8"" encryver=""1"" cdnthumbaeskey=""ca506a6e9b00f668d0c295780ac816b8"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204707ac2dc02046710fd35042461383563383336652d383836352d343936392d396334372d3065393439656531633831300204051418020201000405004c4c6e00"" cdnthumblength=""9751"" cdnthumbheight=""88"" cdnthumbwidth=""150"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204707ac2dc02046710fd35042461383563383336652d383836352d343936392d396334372d3065393439656531633831300204051418020201000405004c4c6e00"" length=""21584"" md5=""50c70e9cca1cc0d06dec9ce9c9c57040"" hevc_mid_size=""0"" originsourcemd5=""50c70e9cca1cc0d06dec9ce9c9c57040""/></msg>",2024/10/17 20:04,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
4360,43,49,33,1,1729172000,2,,2024/10/17 21:33,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
4361,43,49,33,1,1729172009,2,,2024/10/17 21:33,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
5800,43,3,0,1,1729226155,2,"<?xml version=""1.0""?><msg><img aeskey=""91068c5dda28e5235d7cd911a1fb20ad"" encryver=""1"" cdnthumbaeskey=""91068c5dda28e5235d7cd911a1fb20ad"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204577ac2dc02046711e5ac042436366361343561382d613938392d346633652d393238662d3162316534343031316132390204051838010201000405004c56fa00"" cdnthumblength=""11901"" cdnthumbheight=""150"" cdnthumbwidth=""69"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204577ac2dc02046711e5ac042436366361343561382d613938392d346633652d393238662d3162316534343031316132390204051838010201000405004c56fa00"" length=""3070272"" md5=""22e7a653cdf1e15005f325bb61b40fc9"" hevc_mid_size=""0"" originsourcemd5=""22e7a653cdf1e15005f325bb61b40fc9""/></msg>",2024/10/18 12:35,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
5801,43,3,0,1,1729226163,2,"<?xml version=""1.0""?><msg><img aeskey=""9ab2641f1ff9f58483ac8cc176cd5602"" encryver=""1"" cdnthumbaeskey=""9ab2641f1ff9f58483ac8cc176cd5602"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204577ac2dc02046711e5b4042433646138306164632d343335632d346637352d383730632d3539626138633132383366380204051438010201000405004c556a00"" cdnthumblength=""10648"" cdnthumbheight=""150"" cdnthumbwidth=""69"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204577ac2dc02046711e5b4042433646138306164632d343335632d346637352d383730632d3539626138633132383366380204051438010201000405004c556a00"" length=""2933466"" md5=""4f3f6c492a2c3136da6963aa9c2d7d02"" hevc_mid_size=""0"" originsourcemd5=""4f3f6c492a2c3136da6963aa9c2d7d02""/></msg>",2024/10/18 12:36,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
5802,43,3,0,1,1729226175,2,"<?xml version=""1.0""?><msg><img aeskey=""a451438e78b15868ad514c53c0b3ecc0"" encryver=""1"" cdnthumbaeskey=""a451438e78b15868ad514c53c0b3ecc0"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204477ac2dc02046711e5c5042465616366626432392d393861392d346364622d623635322d3030333539396663353932610204051838010201000405004c4f8e00"" cdnthumblength=""11882"" cdnthumbheight=""150"" cdnthumbwidth=""69"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204477ac2dc02046711e5c5042465616366626432392d393861392d346364622d623635322d3030333539396663353932610204051838010201000405004c4f8e00"" length=""5977183"" md5=""4e22da003261587fbd20ba5bafbfee26"" hevc_mid_size=""0"" originsourcemd5=""4e22da003261587fbd20ba5bafbfee26""/></msg>",2024/10/18 12:36,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
5803,43,3,0,1,1729226182,2,"<?xml version=""1.0""?><msg><img aeskey=""20e4570a27781934411a35956d45555e"" encryver=""1"" cdnthumbaeskey=""20e4570a27781934411a35956d45555e"" cdnthumburl=""3057020100044b304902010002049b72459c02032f4f560204477ac2dc02046711e5c7042466373632653830382d633937322d343630632d623864372d6662343437616361653030610204051838010201000405004c56fa00"" cdnthumblength=""10719"" cdnthumbheight=""150"" cdnthumbwidth=""69"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b304902010002049b72459c02032f4f560204477ac2dc02046711e5c7042466373632653830382d633937322d343630632d623864372d6662343437616361653030610204051838010201000405004c56fa00"" length=""4615058"" md5=""335fff06546ac285c313e374f2e3be75"" hevc_mid_size=""0"" originsourcemd5=""335fff06546ac285c313e374f2e3be75""/></msg>",2024/10/18 12:36,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
6837,43,1,0,1,1729239654,2,https://www.12333.gov.cn/cas/login?service=https://www.12333.gov.cn/shiro-cas,2024/10/18 16:20,Zilu🌃,Zilu🌃,wxid_1yxp5vgyvqy711
